Customer_id,pl_score,hl_score,cl_score,twl_score,cc_score
6471256,5,4,2,4,2
6471355,1,0,7,0,9
6471436,6,6,2,9,4
6471533,3,0,2,6,0
6471592,1,9,0,1,0
6471607,5,5,8,0,5
6471617,6,6,1,3,4
6471619,3,0,1,0,6
6471666,6,2,5,4,2
6471846,6,8,2,7,4
6471895,1,10,10,5,7
6471925,1,6,5,9,6
6471969,5,4,6,9,6
6472016,6,2,1,0,10
6472084,1,2,7,10,1
6472090,4,10,8,5,1
6472127,5,1,8,8,1
6472191,5,10,1,0,1
6472262,1,7,4,10,6
6472276,4,4,4,3,1
6472437,10,6,10,5,7
6472482,6,6,8,6,5
6472988,6,3,10,0,3
6473350,5,8,6,10,1
6473366,6,9,9,2,2
6473398,5,5,8,4,4
6473646,5,1,7,3,0
6473666,5,5,1,3,4
6474333,4,3,10,1,1
6474614,3,9,5,1,3
6474656,6,6,7,8,1
6474721,9,3,7,0,7
6474849,6,6,2,2,8
6474894,1,0,10,5,3
6475051,5,10,3,2,3
6475291,5,4,7,0,1
6475354,4,5,3,5,8
6475362,5,4,4,3,3
6475552,5,10,0,2,2
6475561,1,6,9,10,7
6475576,5,1,1,2,0
6475608,6,7,9,4,0
6475677,1,5,8,2,4
6475731,5,4,4,1,9
6475746,4,5,2,9,1
6475912,3,1,10,0,0
6476105,6,5,1,8,4
6476145,4,3,2,7,6
6476181,5,8,5,10,5
6476202,7,7,10,9,5
6476247,6,3,10,6,5
6476259,3,9,1,2,0
6476308,1,3,7,9,9
6476373,3,10,6,3,0
6476520,6,6,3,7,5
6476527,5,0,4,5,6
6476550,3,8,5,3,9
6476566,3,3,3,7,9
6476663,5,0,6,9,10
6476733,5,1,4,3,4
6476776,4,6,2,0,8
6476800,4,2,4,1,3
6476826,1,1,0,9,3
6477007,5,9,10,7,1
6477049,4,0,5,10,8
6477138,6,9,6,3,0
6477220,4,10,9,6,3
6477260,4,2,4,1,9
6477297,4,1,10,9,2
6477776,1,6,2,9,1
6477820,3,0,10,9,8
6477865,5,5,3,10,8
6477890,5,3,10,2,10
6477998,6,6,7,3,10
6478064,3,7,4,2,6
6478171,1,0,3,8,8
6478510,5,1,0,10,10
6478516,3,10,6,4,3
6478709,4,0,2,2,1
6478761,6,9,2,7,1
6478876,6,5,8,2,5
6478945,1,7,5,8,10
6478998,7,6,3,3,0
6479234,3,10,7,9,0
6479248,5,4,2,0,7
6479514,1,6,5,8,4
6479561,6,3,5,7,0
6479605,4,1,4,1,7
6479748,5,4,2,9,1
6479762,1,10,7,2,0
6479770,3,7,4,2,10
6479784,5,1,4,2,10
6480000,5,10,0,6,8
6480187,1,10,2,9,8
6480270,5,9,1,0,8
6480284,9,3,0,6,7
6480321,5,3,9,9,8
6480556,5,8,9,2,1
6480598,4,0,6,0,10
6480641,3,3,3,10,7
6480732,5,6,4,9,4
6480781,3,3,8,5,2
6480816,5,6,9,2,9
6480829,7,0,2,10,10
6480854,5,9,6,2,6
6480888,3,1,2,2,5
6481132,5,3,4,2,0
6481214,1,3,1,0,5
6481287,5,8,9,5,10
6481309,4,1,4,8,9
6481316,5,6,6,5,1
6481338,3,9,7,0,1
6481340,3,6,2,3,7
6481360,6,0,8,10,5
6481374,5,8,4,6,4
6481481,5,3,7,6,4
6481592,5,2,4,4,5
6481793,4,3,6,4,1
6481815,4,1,6,5,3
6482053,5,3,4,5,1
6482153,1,4,7,9,10
6482297,5,9,5,7,6
6482346,6,9,0,3,2
6482469,1,2,2,2,5
6482486,1,7,8,8,6
6482488,4,2,5,8,4
6482633,4,9,10,1,8
6482643,3,6,4,6,6
6482695,5,9,4,3,3
6482841,5,10,1,0,0
6482970,3,9,8,5,9
6482987,6,7,10,9,0
6483029,9,8,6,4,8
6483092,6,10,1,4,9
6483155,5,9,3,4,5
6483263,3,10,7,6,0
6483435,4,9,2,2,0
6483774,3,4,0,3,3
6483826,6,1,2,4,10
6483861,4,9,6,5,0
6483893,6,1,7,9,3
6483946,6,1,6,7,5
6484011,4,5,3,1,10
6484174,6,2,2,4,1
6484186,4,8,2,4,6
6484300,1,6,3,10,1
6484315,3,6,5,2,1
6484459,6,8,2,7,0
6484617,1,3,8,8,10
6484646,5,4,1,7,8
6484733,3,3,5,2,3
6485003,5,7,1,2,9
6485259,5,7,2,7,3
6485399,4,7,4,5,5
6485427,5,7,10,5,7
6485468,5,10,3,1,9
6485516,5,3,5,1,3
6485646,3,8,9,2,10
6485763,5,3,5,9,2
6485769,6,9,1,2,0
6485775,4,4,4,2,6
6485872,4,1,5,5,6
6485918,6,1,5,4,8
6485962,5,10,9,2,0
6485981,6,2,4,5,3
6485985,5,4,2,5,9
6486324,5,4,3,8,3
6486476,5,8,1,3,6
6486735,5,3,3,0,8
6486790,4,7,3,6,7
6486864,6,0,8,5,8
6486907,3,5,4,4,6
6486915,5,5,10,6,3
6487093,6,6,4,9,2
6487115,8,3,8,3,8
6487145,6,8,7,0,5
6487238,8,2,0,0,0
6487240,4,6,7,4,9
6487287,4,8,0,7,8
6487411,3,7,0,5,1
6487779,4,5,6,0,1
6487800,1,6,1,7,4
6487811,6,7,6,3,5
6487874,6,1,5,0,6
6487903,3,10,7,9,7
6487989,4,8,10,6,8
6488271,4,0,7,8,5
6488371,3,1,5,1,0
6488481,3,5,7,7,9
6488607,4,10,9,9,0
6488727,3,6,0,3,2
6488891,8,4,7,8,0
6488934,5,10,2,1,8
6489152,5,6,9,0,4
6489155,1,2,2,10,9
6489215,1,8,7,3,3
6489286,5,8,10,6,10
6489334,4,4,3,6,1
6489448,1,5,4,2,0
6489543,1,0,9,8,7
6489552,5,7,7,2,3
6489576,3,0,6,3,9
6489659,5,2,10,1,1
6489676,6,9,9,0,1
6489678,3,1,8,7,10
6489848,5,8,4,9,9
6489979,4,3,8,3,4
6490097,1,10,6,8,1
6490157,6,2,8,2,2
6490285,10,10,4,0,6
6490321,6,4,0,9,5
6490409,5,0,10,9,10
6490418,6,0,7,10,9
6490467,10,4,6,9,2
6490533,6,9,6,5,7
6490590,5,5,3,9,7
6490719,5,10,10,9,7
6490868,6,10,8,8,10
6490885,1,1,0,10,8
6490923,10,2,8,1,5
6490944,4,1,10,2,3
6490953,4,10,1,10,9
6491019,7,1,4,0,8
6491235,5,4,9,7,0
6491287,4,8,8,6,9
6491419,6,0,1,2,2
6491431,9,3,5,4,7
6491450,5,8,0,10,7
6491540,5,6,9,2,5
6491623,6,10,7,4,9
6491776,1,8,9,4,4
6491840,6,1,8,5,0
6491999,4,10,0,7,5
6492095,9,9,1,4,9
6492142,5,8,8,7,7
6492210,5,9,4,6,9
6492257,5,4,8,7,3
6492343,5,1,4,10,8
6492374,1,1,7,6,2
6492461,5,6,9,8,1
6492796,6,0,9,8,9
6492842,5,2,3,9,5
6492976,4,4,3,5,3
6493002,5,9,6,10,7
6493108,6,0,2,8,4
6493266,3,3,1,0,5
6493494,3,10,9,0,7
6493624,5,9,9,4,0
6493677,5,2,2,7,5
6493805,1,6,0,0,1
6493816,3,9,1,10,6
6493910,3,9,1,0,1
6493931,3,6,8,0,8
6494226,1,10,0,1,1
6494291,5,6,7,7,6
6494292,8,6,2,4,3
6494505,4,7,5,6,4
6494609,5,5,9,9,8
6494820,4,9,5,3,8
6494847,7,5,4,4,5
6494885,9,10,9,0,10
6495233,5,9,8,9,9
6495289,5,5,3,10,8
6495361,6,3,1,2,5
6495474,10,5,2,1,4
6495688,3,1,3,9,6
6495973,1,9,1,4,2
6496191,4,10,3,2,1
6496324,6,9,5,6,6
6496402,5,5,6,9,6
6496671,6,9,6,1,6
6496676,5,9,0,2,6
6496689,3,7,7,9,10
6496987,5,6,0,1,1
6497300,5,0,9,5,7
6497390,5,7,10,6,5
6497414,9,4,3,5,1
6497441,6,5,9,3,1
6497483,5,7,3,6,4
6497498,5,10,5,2,4
6497542,5,4,8,1,6
6497567,5,3,10,9,2
6497734,5,9,4,3,6
6497747,8,5,4,9,9
6497825,3,9,4,10,5
6497897,3,8,0,9,8
6498113,10,0,8,4,5
6498145,4,9,2,6,5
6498400,4,9,9,10,7
6498510,1,5,1,10,0
6498674,4,2,0,5,3
6498840,5,1,0,2,3
6498856,9,7,7,0,8
6498915,5,2,10,7,0
6498972,6,2,9,5,1
6499101,6,1,8,8,5
6499254,5,6,1,7,3
6499406,7,4,3,3,2
6499521,3,6,10,4,10
6499616,1,8,0,2,6
6499688,5,1,8,10,4
6499791,5,4,1,1,3
6499984,1,7,3,5,8
6499994,7,2,5,10,2
6500121,5,9,7,3,8
6500179,9,7,9,9,8
6500204,3,6,4,4,0
6500238,1,8,3,8,2
6500326,5,2,10,8,4
6500454,6,2,2,7,0
6500517,5,10,5,9,6
6500658,6,4,2,5,7
6500762,5,7,8,3,1
6500828,5,8,10,9,5
6500928,4,5,3,10,4
6500989,5,4,3,5,9
6501104,6,10,0,1,5
6501246,5,10,1,6,2
6501290,5,4,10,1,1
6501337,1,10,4,10,0
6501555,5,9,2,3,1
6501577,10,10,4,3,3
6501712,10,1,3,9,1
6501785,5,6,0,3,6
6501843,5,9,0,3,5
6501901,5,3,0,8,9
6501935,5,0,4,9,1
6501980,1,2,6,3,9
6502024,5,5,4,3,9
6502159,6,6,8,10,5
6502234,8,8,1,6,2
6502282,4,6,3,4,4
6502299,5,9,3,4,7
6502468,5,8,1,5,1
6502477,6,4,0,10,0
6502480,10,8,1,9,0
6502772,8,0,9,7,5
6502778,3,3,1,7,9
6502820,4,6,10,3,5
6502892,8,2,2,7,2
6502911,5,2,1,0,6
6502936,1,5,6,10,8
6502974,5,3,2,9,3
6503057,4,7,8,5,5
6503064,3,5,8,0,5
6503070,6,2,10,3,2
6503106,5,9,5,6,1
6503110,5,6,5,8,6
6503185,4,5,0,0,10
6503230,3,2,2,9,9
6503280,5,0,5,8,9
6503294,4,8,3,3,10
6503330,5,1,4,9,2
6503383,4,4,4,6,1
6503416,1,8,1,10,4
6503739,4,1,9,7,3
6504216,5,4,7,4,6
6504225,3,4,4,4,4
6504381,5,1,4,0,4
6504458,5,3,3,0,6
6504472,6,0,8,9,6
6504486,5,0,5,7,7
6504598,6,3,0,9,1
6504631,9,10,0,2,6
6504829,5,3,8,10,6
6504911,5,8,8,5,2
6504946,6,3,10,6,7
6504969,4,3,9,8,7
6504998,6,7,6,3,2
6505098,5,5,6,1,3
6505324,5,7,10,1,2
6505326,5,5,6,0,3
6505681,5,4,10,8,1
6505706,5,9,10,5,0
6505764,4,10,4,4,8
6505908,5,0,0,10,9
6506001,5,7,10,0,9
6506019,6,3,7,9,2
6506135,5,3,5,6,4
6506136,5,3,10,9,6
6506295,1,2,0,8,3
6506326,6,8,5,4,2
6506697,6,2,0,3,3
6506713,1,8,6,6,1
6506764,1,7,5,9,4
6506796,5,7,8,5,1
6506917,6,6,4,7,6
6507133,5,4,3,3,4
6507300,6,6,9,1,0
6507529,1,3,1,0,3
6507567,5,0,5,0,6
6507593,6,0,2,9,1
6507936,5,4,5,10,2
6507989,5,10,8,1,0
6508119,4,3,9,10,1
6508223,1,10,1,10,1
6508251,5,4,2,3,4
6508287,5,10,8,10,1
6508538,4,10,9,6,2
6508692,5,2,0,3,1
6508833,5,3,5,6,9
6509145,7,5,0,6,5
6509180,1,7,2,0,7
6509226,4,8,8,7,0
6509251,1,3,5,8,8
6509277,4,2,0,3,4
6509440,6,8,10,5,0
6509468,4,3,9,8,3
6509585,6,8,0,0,6
6509589,6,7,0,6,0
6509725,4,3,7,10,2
6509768,1,1,2,8,1
6509903,4,9,3,1,9
6509961,5,2,10,1,2
6510257,4,2,1,9,5
6510318,5,7,3,5,4
6510349,5,9,1,9,8
6510427,5,4,8,3,8
6510431,6,10,4,7,10
6510517,10,7,9,1,1
6510559,6,2,3,4,3
6510609,4,9,8,9,1
6510803,1,8,2,4,5
6510833,5,4,3,9,7
6510871,5,1,5,9,1
6510893,3,6,2,7,4
6510941,1,3,8,0,1
6511011,5,10,2,4,8
6511249,6,9,4,5,6
6511434,5,10,7,4,1
6511830,4,8,2,0,10
6511868,4,9,5,8,1
6511922,5,0,9,2,4
6511990,5,3,4,5,8
6512026,5,10,2,10,5
6512259,1,2,1,10,10
6512310,5,9,8,2,5
6512335,3,7,0,9,1
6512408,4,6,6,4,7
6512542,1,6,5,7,5
6512553,4,2,4,10,4
6512585,5,7,3,9,1
6512622,5,3,4,8,4
6512654,4,0,10,8,10
6512731,6,9,0,10,0
6512776,5,5,5,7,2
6512803,5,0,6,8,4
6512906,4,9,4,0,8
6513019,4,4,2,8,3
6513319,6,6,7,2,6
6513480,6,0,9,4,2
6513599,4,8,3,3,5
6513604,7,6,4,8,7
6513625,4,0,5,5,9
6513701,5,2,6,4,7
6513776,1,2,4,0,2
6513861,5,3,0,3,10
6513949,5,8,4,3,0
6514070,5,10,8,8,10
6514249,5,3,4,9,6
6514327,5,4,9,9,4
6514352,5,9,10,6,9
6514359,6,9,6,9,5
6514467,4,1,5,3,1
6514792,5,0,10,9,10
6514973,6,0,8,0,2
6515076,3,10,8,7,10
6515182,6,3,7,8,10
6515192,10,4,4,5,8
6515386,5,5,7,0,9
6515401,9,5,6,6,1
6515471,3,5,6,1,10
6515669,9,7,10,10,6
6515820,5,7,1,7,6
6516110,1,3,8,10,10
6516254,1,5,3,4,0
6516382,5,4,4,5,8
6516466,6,4,10,1,1
6516477,4,7,1,5,0
6516575,5,7,10,1,10
6516629,5,0,10,9,4
6516712,5,1,8,1,0
6516817,4,7,7,2,6
6516818,5,3,0,3,5
6516855,5,0,5,10,9
6516907,7,9,7,8,1
6516913,5,4,8,3,2
6516959,1,5,8,4,2
6517322,5,0,0,1,1
6517429,5,4,1,10,8
6517476,5,3,8,0,9
6517522,5,9,2,1,0
6517586,5,5,1,4,4
6517627,4,10,4,4,1
6517874,3,1,5,10,1
6517921,3,8,6,8,6
6517978,5,5,2,7,7
6517989,1,3,9,1,0
6518009,4,0,6,0,5
6518013,1,8,4,1,3
6518039,4,5,3,3,8
6518116,1,8,8,7,5
6518180,7,1,4,7,6
6518221,6,2,0,9,1
6518487,4,1,7,1,3
6518616,4,2,2,3,0
6518635,6,5,4,5,6
6518814,5,4,0,10,8
6518898,5,5,6,3,6
6518930,6,3,0,10,8
6518987,4,5,10,7,0
6519271,3,0,0,4,6
6519656,5,0,2,8,1
6519657,6,0,4,2,6
6519904,5,9,6,3,4
6519924,6,5,3,5,9
6519951,6,10,0,0,6
6519970,5,9,6,2,1
6520118,6,9,0,8,7
6520324,5,6,3,4,5
6520466,5,8,9,5,5
6520478,5,1,3,9,7
6520491,8,0,0,0,8
6520551,8,7,1,9,3
6520640,10,5,2,2,2
6520657,5,7,9,10,6
6520800,4,9,1,7,1
6520840,8,1,6,8,2
6520929,6,10,9,10,0
6521083,5,5,4,10,10
6521093,6,9,6,7,2
6521173,6,1,9,10,3
6521186,5,9,0,9,10
6521259,5,0,2,8,2
6521369,1,10,10,1,8
6521382,6,10,1,4,8
6521459,5,5,7,2,4
6521461,6,7,5,7,1
6521484,4,9,8,6,0
6521661,5,5,1,2,4
6521670,5,2,7,0,8
6521685,1,1,1,7,3
6521796,6,1,8,0,9
6521866,5,7,2,8,1
6521917,6,0,7,0,1
6521953,6,8,0,3,5
6521957,5,9,3,0,5
6521998,4,8,1,7,4
6522103,5,2,2,5,3
6522158,5,9,2,4,9
6522239,5,4,6,1,9
6522281,3,0,10,10,2
6522320,5,10,1,7,9
6522414,5,1,0,8,4
6522509,3,8,6,2,1
6522900,3,2,0,4,2
6522908,4,8,1,5,7
6523177,4,0,1,5,9
6523179,6,7,3,2,9
6523496,1,1,9,6,7
6523550,5,9,6,0,9
6523584,5,0,8,3,10
6523687,4,9,0,3,1
6523706,4,10,8,1,5
6523725,1,2,1,1,7
6523773,5,3,5,1,4
6523829,4,0,3,1,3
6524010,6,8,3,6,3
6524067,1,8,1,7,8
6524075,5,7,1,2,6
6524212,6,10,1,4,3
6524310,1,5,6,6,9
6524375,9,3,10,6,7
6524486,5,10,2,2,4
6524561,6,0,10,4,0
6524629,5,1,2,10,4
6524772,5,0,9,4,7
6524859,5,8,0,4,6
6524872,6,0,4,9,3
6525141,7,8,0,1,2
6525288,1,3,0,6,7
6525361,1,4,8,3,3
6525449,6,5,6,2,4
6525513,5,9,8,10,1
6525672,6,8,4,7,6
6525701,6,2,10,5,7
6525846,6,9,2,2,1
6525884,5,4,0,3,4
6525937,1,6,5,7,8
6525980,6,9,2,2,4
6526003,6,8,9,10,6
6526079,6,0,4,8,7
6526156,7,8,6,8,0
6526321,5,7,8,7,2
6526407,5,7,10,10,0
6526797,5,6,8,9,7
6526978,3,6,2,2,7
6526982,1,9,9,10,6
6527130,6,1,4,7,9
6527263,6,2,6,9,9
6527300,4,0,9,5,7
6527632,4,5,1,8,8
6527745,5,4,0,7,0
6528032,5,1,1,5,6
6528155,3,7,3,8,1
6528356,1,4,8,5,10
6528405,4,6,2,5,3
6528588,6,5,10,3,8
6528612,4,7,3,2,4
6528628,6,0,2,10,7
6528655,1,8,5,3,10
6528674,1,2,7,10,8
6528787,6,1,10,6,6
6528860,4,3,10,1,6
6528877,4,5,8,10,2
6529006,3,3,9,3,10
6529028,5,0,9,2,9
6529568,4,3,1,7,0
6529664,1,2,4,0,4
6529668,5,7,10,4,4
6529785,8,4,5,0,0
6529806,5,7,5,4,10
6529868,4,4,2,10,1
6530098,3,7,6,10,3
6530100,3,7,8,3,9
6530125,5,2,10,4,8
6530292,6,6,7,6,2
6530491,6,1,6,4,4
6530569,4,2,9,8,5
6530684,6,5,10,2,6
6530696,1,10,3,2,8
6530713,1,9,0,5,0
6530722,5,9,8,5,2
6530792,1,7,4,10,4
6530834,5,3,1,1,7
6530869,3,7,9,5,10
6530878,3,6,7,10,7
6530977,5,5,9,0,5
6531018,6,8,5,3,2
6531057,5,4,7,2,8
6531109,10,9,6,8,3
6531133,5,7,3,4,5
6531134,6,6,10,4,1
6531213,3,10,2,7,1
6531240,8,3,5,0,10
6531335,5,10,9,0,6
6531394,5,8,2,2,7
6531413,4,8,1,10,5
6531473,3,3,0,9,2
6531559,6,8,10,5,9
6531633,4,9,0,0,3
6531679,5,9,1,1,6
6531712,6,2,9,8,0
6531812,5,8,4,1,4
6531835,6,2,3,0,2
6531842,5,7,10,3,10
6531857,5,5,5,5,4
6531956,6,9,6,10,6
6531992,10,6,10,3,3
6532102,6,10,7,0,1
6532146,5,5,5,9,10
6532168,6,10,2,10,10
6532246,1,6,2,5,0
6532461,3,7,3,8,7
6532481,6,6,2,6,8
6532548,5,2,1,5,8
6532564,5,1,9,7,5
6532649,4,9,3,5,4
6532652,4,9,10,6,9
6532745,4,5,10,1,8
6532844,3,2,6,6,7
6532965,1,7,10,7,9
6533128,4,5,9,4,7
6533210,5,0,1,9,8
6533213,4,3,10,5,10
6533248,3,4,3,2,9
6533260,9,10,4,6,1
6533266,3,3,7,9,10
6533283,5,7,6,5,5
6533317,5,0,7,0,6
6533328,4,6,6,6,0
6533354,5,4,10,6,5
6533480,1,10,2,9,10
6533531,5,4,4,5,4
6533707,5,10,0,7,4
6533718,5,10,3,8,9
6533746,3,7,8,5,4
6533881,6,4,3,7,9
6533883,3,1,7,1,10
6533938,5,10,10,8,3
6533975,3,8,7,8,1
6534024,6,5,9,5,10
6534040,5,7,4,3,6
6534042,3,6,3,0,7
6534053,3,6,1,8,8
6534197,6,9,0,2,4
6534226,5,2,1,9,6
6534270,3,9,3,10,10
6534319,8,1,1,1,2
6534367,4,4,10,4,6
6534458,5,2,6,9,0
6534464,3,4,6,8,0
6534543,4,10,7,4,8
6534861,5,6,4,2,10
6535062,5,7,0,6,1
6535132,3,4,6,0,3
6535227,5,5,5,0,7
6535268,3,10,0,9,9
6535272,4,5,10,1,9
6535456,6,9,5,3,0
6535507,5,0,9,4,1
6535551,3,7,0,5,7
6535562,5,9,7,3,1
6535583,4,2,7,2,10
6535672,5,4,8,0,9
6535727,6,10,8,3,4
6535960,5,3,3,1,1
6536096,5,7,8,5,4
6536124,5,2,5,4,10
6536162,5,5,4,5,10
6536296,5,9,6,9,0
6536335,5,8,8,1,8
6536341,1,8,1,2,3
6536413,6,5,8,6,8
6536481,3,6,2,3,1
6536482,5,4,3,4,2
6536703,3,6,9,10,1
6536792,5,7,4,10,5
6536897,4,6,3,3,6
6536921,6,5,6,9,5
6536992,4,9,5,5,7
6537101,5,5,10,7,3
6537161,4,2,1,10,8
6537217,3,7,1,10,7
6537287,1,1,10,10,7
6537588,3,9,6,7,4
6537613,1,6,1,10,5
6537722,4,3,1,6,7
6537728,5,3,7,1,9
6537862,5,5,9,0,1
6538041,6,9,4,4,0
6538099,5,10,3,6,0
6538221,6,3,6,10,2
6538235,5,5,4,9,6
6538243,4,4,3,0,3
6538324,5,4,0,7,4
6538420,4,7,9,3,5
6538510,1,5,10,8,9
6538639,4,6,9,9,5
6538765,5,3,4,8,0
6538911,1,1,5,9,2
6538959,5,6,1,10,8
6539108,5,8,7,6,3
6539123,1,0,9,6,9
6539195,5,3,10,3,0
6539292,6,10,7,1,9
6539735,5,0,6,4,6
6539931,6,4,7,8,7
6540253,5,1,8,7,4
6540291,5,9,3,1,1
6540382,1,2,5,6,5
6540385,5,7,7,4,9
6540511,5,6,7,7,5
6540576,4,7,1,6,6
6540582,5,1,9,10,9
6540599,4,1,10,10,9
6540628,4,2,9,10,3
6540706,5,9,1,0,8
6540772,1,1,0,7,2
6540874,3,4,7,2,7
6540964,5,1,1,1,0
6540971,6,4,7,3,2
6541005,6,0,6,5,5
6541020,5,2,2,2,4
6541274,6,10,0,3,7
6541354,5,1,7,2,8
6541362,3,7,10,1,10
6541377,5,0,0,0,6
6541378,3,7,7,7,2
6541385,7,2,9,10,4
6541446,1,9,3,9,5
6541557,3,7,2,7,3
6541733,3,7,3,5,7
6541780,10,7,7,1,10
6541911,5,6,1,6,4
6542027,3,7,0,10,3
6542073,1,4,3,5,3
6542116,5,7,2,5,9
6542125,5,0,3,4,3
6542201,6,2,10,2,7
6542313,3,8,0,6,10
6542455,4,0,1,7,8
6542670,5,8,10,1,9
6542685,6,3,4,7,2
6542693,1,7,4,0,9
6542696,4,8,6,1,5
6542893,5,1,1,2,10
6542944,9,0,9,5,10
6543067,5,10,2,5,2
6543137,4,0,8,9,10
6543162,4,4,0,5,5
6543464,3,8,2,9,6
6543719,5,2,6,9,5
6543838,6,10,1,0,3
6543998,5,3,9,7,5
6544069,5,2,6,0,10
6544128,1,7,8,7,4
6544306,5,6,6,1,9
6544349,3,8,3,9,6
6544417,5,2,1,4,3
6544430,6,0,1,5,10
6544474,6,3,1,2,8
6544551,6,0,10,1,0
6544672,1,4,1,5,9
6544732,10,7,1,8,7
6544807,5,9,8,8,7
6545179,5,7,9,9,3
6545756,5,6,1,7,7
6545827,5,10,10,7,10
6545953,4,10,7,2,7
6546004,5,9,0,10,7
6546038,5,3,6,9,5
6546138,1,1,2,10,8
6546154,5,6,7,3,1
6546191,1,10,0,0,3
6546382,3,4,8,8,4
6546692,6,10,4,0,3
6546739,6,7,8,7,2
6546786,6,4,8,6,8
6546789,3,1,1,1,0
6547014,6,10,1,7,1
6547096,7,0,2,7,6
6547216,5,5,7,2,8
6547358,5,5,0,0,2
6547403,4,7,6,10,7
6547633,4,1,1,6,3
6548004,5,7,7,1,10
6548014,3,8,4,1,6
6548026,6,5,3,4,2
6548074,5,2,6,2,10
6548120,4,0,9,1,8
6548132,9,7,5,0,0
6548297,4,5,2,8,7
6548375,6,4,5,7,4
6548380,5,1,3,2,1
6548443,3,3,6,6,2
6548507,3,6,5,5,9
6548521,5,1,5,4,7
6548678,6,6,10,4,5
6548740,6,8,10,4,10
6548745,4,3,3,2,8
6548750,6,6,5,10,5
6548843,8,3,10,2,7
6549003,5,7,6,10,7
6549061,5,5,0,9,9
6549104,5,0,8,3,2
6549117,4,7,8,7,3
6549165,5,1,2,6,7
6549317,6,5,3,9,1
6549415,3,3,9,9,5
6549527,1,6,3,10,7
6549617,5,3,9,2,4
6549778,5,8,10,10,10
6549849,5,9,2,8,2
6549967,5,7,1,1,9
6550380,5,4,4,0,4
6550468,8,0,8,4,4
6550613,5,0,8,9,6
6550691,4,5,9,8,2
6550960,3,0,5,3,4
6550987,1,2,8,4,8
6551037,6,1,3,0,5
6551042,4,9,0,4,3
6551084,5,8,0,10,9
6551091,1,9,4,4,1
6551191,6,1,10,2,8
6551278,1,2,1,6,10
6551338,5,9,6,5,5
6551355,4,6,4,5,0
6551393,5,9,8,1,0
6551512,5,8,10,7,1
6551621,6,10,6,8,5
6551857,6,5,6,0,1
6551859,5,10,5,5,3
6552063,8,10,4,10,4
6552255,6,1,10,4,2
6552319,5,9,0,9,9
6552450,6,6,7,0,10
6552460,5,1,6,3,5
6552524,7,3,0,10,3
6552546,5,8,9,0,7
6552588,3,4,3,10,1
6552692,6,8,1,0,3
6552731,1,5,2,9,9
6552823,5,2,0,1,10
6552837,1,10,6,3,0
6552849,1,4,5,9,8
6552872,4,10,5,9,0
6552891,5,2,2,1,4
6552998,4,9,7,5,3
6553201,5,2,2,9,7
6553255,6,3,4,1,0
6553310,5,1,7,4,1
6553384,5,1,10,5,7
6553737,5,7,8,0,10
6553755,6,5,10,9,9
6554221,3,5,7,7,1
6554340,3,8,10,8,5
6554443,5,6,5,5,5
6554639,7,5,0,2,10
6554654,6,1,2,6,7
6554780,5,2,2,8,7
6555061,1,10,4,6,9
6555212,1,2,8,6,2
6555261,6,9,8,1,9
6555373,5,2,5,7,6
6555509,3,1,2,1,7
6555630,5,7,9,2,5
6555817,7,5,1,2,3
6555867,4,4,6,9,3
6556018,5,3,3,3,4
6556050,4,3,2,9,3
6556152,5,1,6,4,4
6556297,5,9,6,7,9
6556375,3,6,6,9,8
6556593,5,0,7,6,4
6556804,1,6,2,6,8
6556855,5,0,2,1,4
6556890,5,1,9,4,10
6556959,1,2,7,7,2
6556985,4,5,3,4,7
6557029,3,4,8,2,0
6557031,6,0,8,2,7
6557141,5,0,10,2,0
6557192,6,3,2,4,10
6557548,5,4,4,4,9
6557584,10,7,1,0,3
6557607,5,7,0,0,9
6557776,8,5,7,2,9
6557902,8,7,9,5,2
6557927,4,10,7,3,8
6558335,8,2,8,5,7
6558626,3,1,2,3,6
6558890,6,1,6,8,1
6559231,5,8,9,2,10
6559254,1,9,3,10,3
6559349,3,5,5,4,5
6559362,5,2,10,5,4
6559390,5,1,8,5,10
6559461,3,5,1,3,4
6559630,10,8,2,0,9
6559780,1,10,10,10,7
6559910,4,9,1,4,6
6559912,1,5,1,4,5
6559944,5,4,9,0,5
6560006,6,2,1,3,7
6560022,6,6,10,9,8
6560094,5,3,6,2,9
6560200,5,7,2,0,4
6560259,6,4,9,4,10
6560274,5,10,0,4,9
6560367,5,9,8,9,3
6560377,5,5,2,6,1
6560658,1,3,7,6,9
6560878,6,7,9,5,5
6560883,3,9,4,8,0
6560903,5,6,3,4,3
6560965,6,7,1,4,5
6560989,5,5,2,10,5
6561026,4,9,7,1,3
6561033,5,2,6,3,6
6561069,5,8,0,10,6
6561374,5,10,0,3,9
6561477,6,5,5,4,10
6561498,9,8,8,9,7
6561509,5,3,6,9,1
6561523,5,9,9,10,10
6561583,6,10,1,3,2
6561661,10,5,10,1,7
6561767,4,3,6,8,1
6561824,5,4,6,8,2
6561893,5,1,3,4,10
6562017,5,1,3,7,7
6562107,1,8,5,2,1
6562285,6,1,9,3,3
6562463,4,9,5,9,2
6562488,4,8,9,8,7
6562500,6,2,8,1,5
6562629,5,0,4,3,0
6562647,4,6,1,7,2
6562663,3,6,0,5,7
6562728,3,7,4,5,1
6562741,1,0,10,6,2
6562802,5,4,3,8,2
6562817,4,4,10,10,6
6562857,4,7,3,2,0
6562988,3,2,5,9,7
