Age,Gender,Income,Expenses,Company,Experience,Eligibility
39,m,99021,82187.43,Rank 3,19,yes
48,f,82117,68978.28,Rank 1,28,yes
44,m,92254,68267.96,Rank 1,24,yes
64,m,104569,97249.17,Rank 1,44,yes
38,f,88318,54757.16,Rank 2,18,yes
40,f,59996,46796.88,Rank 3,20,yes
48,m,80753,74292.76,Rank 2,28,no
56,f,40243,28572.53,Rank 1,36,yes
30,m,58661,30503.72,Rank 3,10,yes
32,f,50127,34587.63,Rank 3,12,yes
25,f,82526,66846.06,Rank 3,5,no
41,m,33396,18033.84,Rank 2,21,yes
58,f,149110,134199,Rank 3,38,no
23,m,19153,13215.57,Rank 3,3,no
22,f,24230,13811.1,Rank 1,2,yes
40,f,64248,53325.84,Rank 2,20,yes
29,f,60135,48108,Rank 2,9,yes
47,m,116025,90499.5,Rank 3,27,no
33,m,76669,71302.17,Rank 1,13,yes
30,f,89894,81803.54,Rank 1,10,yes
63,m,94158,56494.8,Rank 2,43,no
26,m,69547,50073.84,Rank 3,6,yes
49,m,122482,75938.84,Rank 3,29,no
57,f,138979,83387.4,Rank 3,37,no
22,f,41946,27264.9,Rank 3,2,no
25,m,26927,16425.47,Rank 3,5,no
53,f,85964,52438.04,Rank 3,33,no
57,f,128962,98011.12,Rank 2,37,no
54,m,84352,60733.44,Rank 2,34,no
60,f,46597,37743.57,Rank 3,40,no
52,m,96367,73238.92,Rank 1,32,yes
25,m,93155,70797.8,Rank 2,5,no
33,f,28853,15292.09,Rank 3,13,yes
55,f,53118,47275.02,Rank 2,35,no
63,m,120076,90057,Rank 2,43,no
22,m,36066,23442.9,Rank 3,2,no
42,f,90724,68043,Rank 2,22,yes
25,f,71486,57188.8,Rank 1,5,yes
28,f,57705,50203.35,Rank 2,8,yes
25,m,81298,61786.48,Rank 1,5,yes
50,f,40458,32366.4,Rank 1,30,yes
37,f,35925,34847.25,Rank 2,17,no
34,f,49416,27178.8,Rank 1,14,yes
25,m,70958,58895.14,Rank 2,5,no
63,m,141026,102948.98,Rank 1,43,yes
54,m,85001,77350.91,Rank 3,34,no
26,m,65167,37796.86,Rank 2,6,yes
59,m,140988,112790.4,Rank 2,39,no
43,m,31995,28155.6,Rank 1,23,no
30,m,37580,29312.4,Rank 2,10,yes
33,m,91299,76691.16,Rank 2,13,yes
20,f,18200,10556,Rank 3,0,no
27,f,80252,48953.72,Rank 1,7,yes
52,m,133859,101732.84,Rank 3,32,no
35,m,77458,51122.28,Rank 2,15,yes
48,f,48431,42619.28,Rank 2,28,no
21,m,22605,21700.8,Rank 1,1,no
36,m,52389,47673.99,Rank 2,16,no
44,m,64287,48858.12,Rank 3,24,yes
48,f,111858,70470.54,Rank 3,28,no
36,f,62236,36096.88,Rank 3,16,yes
28,m,95244,49526.88,Rank 1,8,yes
56,m,92952,63207.36,Rank 1,36,yes
60,f,128562,97707.12,Rank 3,40,no
34,m,93487,50482.98,Rank 1,14,yes
20,f,40894,38440.36,Rank 3,0,no
44,f,46307,42139.37,Rank 2,24,no
27,m,59993,29996.5,Rank 1,7,yes
46,f,62553,57548.76,Rank 3,26,no
36,f,75119,50329.73,Rank 1,16,yes
31,f,39341,20063.91,Rank 1,11,yes
23,f,29240,20175.6,Rank 3,3,no
24,f,23648,22702.08,Rank 1,4,no
38,f,71397,42124.23,Rank 2,18,yes
64,m,57969,57969,Rank 1,44,no
62,f,120503,75916.89,Rank 2,42,no
22,m,22104,20998.8,Rank 3,2,no
50,m,115086,58693.86,Rank 3,30,no
25,f,82035,63166.95,Rank 3,5,no
50,f,63243,57551.13,Rank 3,30,no
33,m,59275,50383.75,Rank 3,13,yes
32,f,59554,45261.04,Rank 2,12,yes
33,m,26994,19975.56,Rank 3,13,yes
34,m,61307,53337.09,Rank 3,14,yes
43,m,63582,44507.4,Rank 1,23,yes
29,f,68348,56728.84,Rank 2,9,yes
50,m,114036,66140.88,Rank 1,30,yes
23,f,18440,12723.6,Rank 3,3,no
56,f,93263,66216.73,Rank 2,36,no
45,m,109316,62310.12,Rank 2,25,yes
45,m,104656,65933.28,Rank 1,25,yes
22,f,25738,21362.54,Rank 3,2,no
53,m,128342,71871.52,Rank 1,33,yes
38,m,53022,35524.74,Rank 3,18,yes
56,f,36830,18783.3,Rank 1,36,yes
31,f,66204,43694.64,Rank 1,11,yes
65,f,139969,99377.99,Rank 3,45,no
44,f,89512,76085.2,Rank 2,24,yes
46,f,121172,71491.48,Rank 2,26,no
23,m,43038,33139.26,Rank 2,3,no
21,m,27159,25801.05,Rank 1,1,no
53,m,143082,135927.9,Rank 1,33,yes
37,m,98208,83476.8,Rank 2,17,yes
54,f,89476,88581.24,Rank 1,34,no
59,m,50547,39932.13,Rank 3,39,no
39,f,91346,73076.8,Rank 3,19,yes
64,f,90531,80572.59,Rank 3,44,no
29,m,70459,38047.86,Rank 2,9,yes
39,m,82970,52271.1,Rank 1,19,yes
64,f,118655,59327.5,Rank 3,44,no
26,m,96410,96410,Rank 2,6,no
43,m,39094,22674.52,Rank 3,23,yes
37,m,52000,47320,Rank 2,17,no
52,m,128402,91165.42,Rank 3,32,no
56,f,114294,76576.98,Rank 3,36,no
53,f,36778,33467.98,Rank 3,33,no
30,f,66760,44729.2,Rank 2,10,yes
58,f,102364,70631.16,Rank 1,38,yes
60,f,49978,26988.12,Rank 2,40,no
25,m,32722,19633.2,Rank 2,5,no
65,m,133129,81208.69,Rank 2,45,no
46,m,88105,53744.05,Rank 2,26,no
55,f,39836,25096.68,Rank 2,35,no
49,f,60898,36538.8,Rank 2,29,no
65,f,104024,95702.08,Rank 2,45,no
22,m,19801,14652.74,Rank 2,2,no
23,f,17478,9263.34,Rank 2,3,no
40,f,38246,20652.84,Rank 3,20,yes
65,f,136158,127988.52,Rank 1,45,yes
35,m,72530,37715.6,Rank 1,15,yes
39,m,72198,39708.9,Rank 1,19,yes
50,f,99531,97540.38,Rank 1,30,no
23,m,49375,35550,Rank 2,3,no
55,f,146034,94922.1,Rank 1,35,yes
20,f,19785,10683.9,Rank 2,0,no
34,f,97195,64148.7,Rank 3,14,yes
40,m,72208,50545.6,Rank 1,20,yes
34,m,86456,72623.04,Rank 3,14,yes
48,f,104090,66617.6,Rank 2,28,no
63,f,130310,112066.6,Rank 3,43,no
22,m,48777,31217.28,Rank 1,2,yes
56,m,92576,72209.28,Rank 1,36,yes
39,f,62364,38042.04,Rank 2,19,yes
22,f,48596,43250.44,Rank 2,2,no
25,f,41568,34085.76,Rank 2,5,no
40,f,45883,30741.61,Rank 3,20,yes
65,f,116514,58257,Rank 3,45,no
20,f,41626,23726.82,Rank 2,0,no
47,f,144913,115930.4,Rank 2,27,no
59,f,70580,52229.2,Rank 1,39,yes
61,f,127583,93135.59,Rank 2,41,no
22,f,32046,32046,Rank 2,2,no
62,f,69162,62245.8,Rank 1,42,yes
40,f,32596,24121.04,Rank 3,20,yes
42,f,29873,17326.34,Rank 1,22,yes
23,f,42066,30287.52,Rank 2,3,no
59,m,143259,126067.92,Rank 2,39,no
55,f,110483,70709.12,Rank 3,35,no
45,f,135509,107052.11,Rank 2,25,yes
20,m,43784,40281.28,Rank 3,0,no
35,m,35460,25176.6,Rank 1,15,yes
41,m,86125,72345,Rank 1,21,yes
32,f,77088,55503.36,Rank 1,12,yes
64,f,102283,101260.17,Rank 1,44,no
21,m,45393,41761.56,Rank 1,1,no
24,m,27254,14989.7,Rank 1,4,yes
27,m,57701,38659.67,Rank 1,7,yes
48,f,109519,62425.83,Rank 3,28,no
62,m,87714,76311.18,Rank 3,42,no
25,m,95194,80914.9,Rank 2,5,no
24,f,27611,26230.45,Rank 2,4,no
36,m,95331,81984.66,Rank 1,16,yes
58,m,84385,63288.75,Rank 3,38,no
30,f,74987,47241.81,Rank 3,10,yes
32,m,72055,59085.1,Rank 2,12,yes
40,f,72061,51163.31,Rank 1,20,yes
24,f,30272,26336.64,Rank 3,4,no
34,f,73800,67158,Rank 2,14,yes
43,m,84980,49288.4,Rank 3,23,yes
60,f,94332,79238.88,Rank 2,40,no
20,m,47047,41871.83,Rank 2,0,no
28,m,32145,17036.85,Rank 2,8,yes
37,m,36505,21172.9,Rank 2,17,yes
24,m,26175,13349.25,Rank 2,4,no
31,m,95732,60311.16,Rank 2,11,yes
50,f,52346,31407.6,Rank 1,30,yes
46,f,84343,73378.41,Rank 1,26,yes
59,m,48800,34648,Rank 1,39,yes
30,f,52006,38484.44,Rank 2,10,yes
43,f,87535,67401.95,Rank 2,23,yes
23,m,20306,13198.9,Rank 2,3,no
63,f,81475,56217.75,Rank 2,43,no
23,f,40131,29696.94,Rank 2,3,no
46,f,43785,23206.05,Rank 3,26,no
44,m,43731,24052.05,Rank 3,24,yes
32,m,63388,48174.88,Rank 2,12,yes
42,f,69549,66767.04,Rank 2,22,no
32,m,33461,31118.73,Rank 3,12,no
35,m,39593,22568.01,Rank 2,15,yes
20,m,32717,17994.35,Rank 3,0,no
33,f,67108,37580.48,Rank 1,13,yes
50,m,57503,50027.61,Rank 1,30,yes
33,m,98045,81377.35,Rank 3,13,yes
48,f,79486,64383.66,Rank 1,28,yes
28,f,66709,64707.73,Rank 1,8,no
51,f,147333,138493.02,Rank 3,31,no
25,m,84841,69569.62,Rank 1,5,yes
34,f,28349,25797.59,Rank 3,14,no
48,m,103514,90057.18,Rank 2,28,no
57,m,49665,27812.4,Rank 3,37,no
35,f,29687,17218.46,Rank 1,15,yes
61,m,111835,96178.1,Rank 1,41,yes
20,f,39591,25338.24,Rank 2,0,no
36,m,97394,64280.04,Rank 2,16,yes
39,f,97456,65295.52,Rank 2,19,yes
46,f,89961,50378.16,Rank 3,26,no
49,m,95825,52703.75,Rank 1,29,yes
62,m,87073,78365.7,Rank 3,42,no
49,m,63899,35783.44,Rank 3,29,no
20,f,28659,26366.28,Rank 3,0,no
60,m,108244,84430.32,Rank 3,40,no
58,m,131008,72054.4,Rank 2,38,no
44,m,45772,26547.76,Rank 3,24,yes
63,f,98480,75829.6,Rank 3,43,no
63,f,123673,85334.37,Rank 3,43,no
41,m,45047,34686.19,Rank 1,21,yes
23,m,16944,11860.8,Rank 2,3,no
50,m,119157,66727.92,Rank 3,30,no
42,f,39317,20051.67,Rank 3,22,yes
30,f,97045,49492.95,Rank 3,10,yes
33,f,43904,33367.04,Rank 2,13,yes
53,f,75592,74836.08,Rank 3,33,no
35,f,96984,77587.2,Rank 3,15,yes
28,f,45536,24134.08,Rank 2,8,yes
50,f,139289,115609.87,Rank 3,30,no
36,m,50651,33936.17,Rank 3,16,yes
24,m,28157,26186.01,Rank 2,4,no
50,f,95181,76144.8,Rank 3,30,no
21,f,37230,33507,Rank 2,1,no
21,m,42747,27358.08,Rank 3,1,no
43,f,81981,67224.42,Rank 1,23,yes
47,f,89909,68330.84,Rank 1,27,yes
31,f,63468,59025.24,Rank 2,11,no
31,f,48539,25240.28,Rank 1,11,yes
62,m,82969,72183.03,Rank 2,42,no
47,f,113803,66005.74,Rank 3,27,no
57,m,122174,63530.48,Rank 2,37,no
64,f,138093,86998.59,Rank 2,44,no
35,m,60631,42441.7,Rank 3,15,yes
25,m,84698,45736.92,Rank 3,5,no
27,m,37583,33073.04,Rank 2,7,no
28,m,90666,69812.82,Rank 2,8,yes
31,f,32318,21329.88,Rank 3,11,yes
46,m,105462,59058.72,Rank 1,26,yes
64,f,47555,28057.45,Rank 2,44,no
27,f,64619,42648.54,Rank 1,7,yes
22,m,38072,30457.6,Rank 3,2,no
61,f,115110,67914.9,Rank 2,41,no
39,f,26137,19602.75,Rank 3,19,yes
39,f,65068,46198.28,Rank 1,19,yes
60,m,40215,28150.5,Rank 1,40,yes
35,f,74238,37861.38,Rank 2,15,yes
51,m,47279,41605.52,Rank 3,31,no
53,m,58353,47265.93,Rank 2,33,no
51,f,119348,90704.48,Rank 2,31,no
38,f,43289,32033.86,Rank 3,18,yes
25,m,55514,54958.86,Rank 2,5,no
35,m,83430,79258.5,Rank 2,15,no
43,m,97733,51798.49,Rank 2,23,yes
26,m,74880,59155.2,Rank 3,6,yes
44,m,51218,49169.28,Rank 3,24,no
26,m,81720,52300.8,Rank 2,6,yes
54,m,77105,69394.5,Rank 2,34,no
31,f,66800,64128,Rank 2,11,no
27,f,99100,89190,Rank 3,7,yes
35,m,42441,36499.26,Rank 2,15,yes
63,m,38284,22970.4,Rank 2,43,no
39,f,39517,30428.09,Rank 3,19,yes
60,m,141669,96334.92,Rank 3,40,no
46,m,50653,48120.35,Rank 1,26,no
65,f,125967,75580.2,Rank 3,45,no
39,f,85170,63025.8,Rank 2,19,yes
52,f,142761,141333.39,Rank 2,32,no
21,m,24018,19214.4,Rank 2,1,no
49,m,102385,74741.05,Rank 3,29,no
64,f,116277,96509.91,Rank 2,44,no
30,f,68800,55728,Rank 3,10,yes
26,m,96492,96492,Rank 3,6,no
21,f,20422,11436.32,Rank 3,1,no
65,m,66754,57408.44,Rank 3,45,no
30,m,97233,69035.43,Rank 2,10,yes
45,m,111013,96581.31,Rank 3,25,yes
36,m,65964,40897.68,Rank 3,16,yes
50,f,125584,106746.4,Rank 3,30,no
40,m,49950,33966,Rank 2,20,yes
24,m,33064,17523.92,Rank 3,4,no
35,f,92455,85983.15,Rank 3,15,yes
22,f,15117,12547.11,Rank 3,2,no
20,m,42583,42583,Rank 3,0,no
61,f,134874,110596.68,Rank 2,41,no
51,f,108030,55095.3,Rank 3,31,no
35,f,51082,40354.78,Rank 1,15,yes
62,m,75560,41558,Rank 3,42,no
55,m,48845,35656.85,Rank 3,35,no
42,m,27793,27237.14,Rank 2,22,no
33,m,25784,20111.52,Rank 2,13,yes
35,m,55903,55903,Rank 3,15,no
54,f,74047,57756.66,Rank 1,34,yes
45,f,87701,58759.67,Rank 2,25,yes
33,m,39138,24265.56,Rank 2,13,yes
28,m,61703,59234.88,Rank 2,8,no
42,f,71879,56065.62,Rank 3,22,yes
56,m,65884,59295.6,Rank 2,36,no
47,f,51762,31574.82,Rank 2,27,no
45,f,86950,52170,Rank 1,25,yes
40,f,85062,60394.02,Rank 2,20,yes
58,m,72144,47615.04,Rank 2,38,no
44,f,93242,68066.66,Rank 3,24,yes
55,m,112301,90963.81,Rank 1,35,yes
56,m,87663,55227.69,Rank 3,36,no
41,m,69038,59372.68,Rank 2,21,yes
62,m,72456,37677.12,Rank 3,42,no
34,f,36518,25927.78,Rank 2,14,yes
23,f,47014,32909.8,Rank 2,3,no
61,m,149916,131926.08,Rank 3,41,no
28,f,59864,54476.24,Rank 1,8,yes
41,m,36623,34059.39,Rank 3,21,no
24,f,27735,13867.5,Rank 1,4,yes
42,f,25780,20366.2,Rank 1,22,yes
33,m,38578,23532.58,Rank 1,13,yes
28,m,76218,64785.3,Rank 3,8,yes
26,f,94598,51082.92,Rank 3,6,yes
40,m,74526,50677.68,Rank 3,20,yes
42,f,51356,49815.32,Rank 3,22,no
26,f,90612,53461.08,Rank 1,6,yes
36,f,67245,60520.5,Rank 1,16,yes
24,f,42663,26451.06,Rank 2,4,no
31,f,88481,63706.32,Rank 3,11,yes
29,m,41082,33687.24,Rank 3,9,yes
50,f,67494,64119.3,Rank 1,30,no
30,f,47814,33947.94,Rank 1,10,yes
29,m,31000,15810,Rank 1,9,yes
36,m,41911,32690.58,Rank 1,16,yes
30,m,78848,72540.16,Rank 2,10,yes
39,f,54436,52258.56,Rank 3,19,no
27,f,93338,52269.28,Rank 1,7,yes
35,f,61860,50106.6,Rank 2,15,yes
51,f,89648,88751.52,Rank 3,31,no
26,f,44916,26500.44,Rank 2,6,yes
31,f,31029,21099.72,Rank 1,11,yes
30,f,93810,85367.1,Rank 3,10,yes
26,m,48861,43486.29,Rank 3,6,yes
22,m,17555,10006.35,Rank 1,2,no
65,m,102696,80102.88,Rank 2,45,no
45,m,107048,93131.76,Rank 3,25,yes
59,f,44026,34780.54,Rank 1,39,yes
38,m,55145,30329.75,Rank 3,18,yes
36,f,36604,35871.92,Rank 3,16,no
41,f,63711,38863.71,Rank 2,21,yes
25,m,52283,42872.06,Rank 1,5,no
64,f,102804,93551.64,Rank 1,44,yes
37,m,69145,62921.95,Rank 3,17,yes
43,m,60113,36067.8,Rank 1,23,yes
54,m,90329,83102.68,Rank 1,34,yes
23,m,23266,20939.4,Rank 2,3,no
45,f,68100,63333,Rank 2,25,no
41,f,33782,17904.46,Rank 1,21,yes
36,f,42268,32546.36,Rank 1,16,yes
35,f,64083,55752.21,Rank 3,15,yes
33,f,96218,82747.48,Rank 2,13,yes
58,m,138373,130070.62,Rank 3,38,no
27,f,66738,56727.3,Rank 3,7,yes
42,f,49303,31060.89,Rank 2,22,yes
23,f,45293,35328.54,Rank 2,3,no
31,m,46847,28108.2,Rank 3,11,yes
45,m,74112,56325.12,Rank 3,25,yes
24,m,33241,24930.75,Rank 2,4,no
63,m,124458,109523.04,Rank 3,43,no
55,m,97579,57571.61,Rank 2,35,no
24,m,23609,19595.47,Rank 3,4,no
51,m,149877,88427.43,Rank 2,31,no
32,f,57610,55881.7,Rank 2,12,no
27,m,29141,14861.91,Rank 3,7,yes
60,m,52306,37137.26,Rank 3,40,no
26,m,67613,41243.93,Rank 3,6,yes
47,m,148373,137986.89,Rank 1,27,yes
27,m,44238,24773.28,Rank 1,7,yes
31,m,35200,22880,Rank 1,11,yes
58,f,50155,44637.95,Rank 2,38,no
41,m,38878,24104.36,Rank 1,21,yes
48,f,125218,73878.62,Rank 1,28,yes
54,m,98932,92996.08,Rank 1,34,yes
32,m,63134,63134,Rank 1,12,no
58,f,100729,76554.04,Rank 3,38,no
64,f,96526,96526,Rank 3,44,no
45,m,72032,58345.92,Rank 2,25,yes
20,m,28244,22877.64,Rank 1,0,no
34,f,84058,51275.38,Rank 3,14,yes
59,f,142844,105704.56,Rank 2,39,no
43,m,73963,57691.14,Rank 3,23,yes
45,f,42648,30706.56,Rank 3,25,yes
31,f,87570,59547.6,Rank 3,11,yes
42,f,36795,31275.75,Rank 2,22,yes
34,f,38616,35912.88,Rank 2,14,no
61,m,110313,98178.57,Rank 2,41,no
32,f,73185,68793.9,Rank 2,12,no
29,f,71397,71397,Rank 1,9,no
22,f,27666,17429.58,Rank 2,2,no
56,f,80628,48376.8,Rank 3,36,no
63,f,126956,105373.48,Rank 2,43,no
42,m,76451,60396.29,Rank 3,22,yes
61,f,110802,63157.14,Rank 3,41,no
46,m,35111,25982.14,Rank 3,26,no
30,f,64266,37274.28,Rank 3,10,yes
27,f,94018,58291.16,Rank 1,7,yes
23,m,17237,14479.08,Rank 2,3,no
31,m,68673,50818.02,Rank 1,11,yes
64,m,105678,77144.94,Rank 3,44,no
20,m,19941,14756.34,Rank 2,0,no
37,m,34116,20469.6,Rank 3,17,yes
44,m,32206,22222.14,Rank 2,24,yes
57,m,128040,124198.8,Rank 3,37,no
58,m,94802,89113.88,Rank 1,38,yes
53,m,66418,34537.36,Rank 3,33,no
39,m,98144,73608,Rank 3,19,yes
35,m,67911,65194.56,Rank 1,15,no
23,m,33770,18573.5,Rank 1,3,yes
36,f,56844,40359.24,Rank 3,16,yes
47,f,73176,61467.84,Rank 3,27,no
21,m,48630,30636.9,Rank 2,1,no
60,m,41205,23074.8,Rank 1,40,yes
56,f,128133,119163.69,Rank 3,36,no
21,m,31897,15948.5,Rank 2,1,no
32,m,48756,28278.48,Rank 2,12,yes
52,m,79135,51437.75,Rank 2,32,no
49,m,122834,85983.8,Rank 2,29,no
34,f,91454,79564.98,Rank 1,14,yes
30,f,30683,23012.25,Rank 3,10,yes
33,f,82715,52110.45,Rank 2,13,yes
23,m,42015,21847.8,Rank 3,3,no
34,f,64602,54911.7,Rank 2,14,yes
38,f,34478,25168.94,Rank 2,18,yes
47,m,72338,52806.74,Rank 2,27,no
34,f,62099,37880.39,Rank 3,14,yes
43,f,61376,47873.28,Rank 3,23,yes
35,f,46897,43145.24,Rank 1,15,no
42,f,78809,59894.84,Rank 1,22,yes
22,f,26578,26578,Rank 1,2,no
57,f,91463,81402.07,Rank 1,37,yes
20,m,43870,42553.9,Rank 2,0,no
36,f,26512,13786.24,Rank 3,16,yes
33,f,73977,45865.74,Rank 1,13,yes
47,m,37854,32554.44,Rank 3,27,no
27,m,83300,43316,Rank 3,7,yes
55,m,107573,98967.16,Rank 1,35,yes
24,m,45547,33249.31,Rank 3,4,no
56,m,40042,35637.38,Rank 3,36,no
26,f,88080,47563.2,Rank 3,6,yes
40,f,90079,45940.29,Rank 1,20,yes
25,f,85586,81306.7,Rank 3,5,no
63,m,46573,28409.53,Rank 3,43,no
52,f,71645,65913.4,Rank 3,32,no
56,m,57992,29575.92,Rank 2,36,no
40,f,70016,49011.2,Rank 1,20,yes
34,m,84091,83250.09,Rank 3,14,no
30,f,35210,21478.1,Rank 2,10,yes
56,f,142128,129336.48,Rank 2,36,no
39,m,84100,51301,Rank 3,19,yes
25,f,90289,83968.77,Rank 3,5,no
39,m,63199,51191.19,Rank 2,19,yes
44,m,34506,26224.56,Rank 1,24,yes
55,f,63717,34407.18,Rank 1,35,yes
60,m,82632,43794.96,Rank 3,40,no
23,m,35733,21082.47,Rank 1,3,yes
35,f,95699,83258.13,Rank 3,15,yes
52,m,138815,84677.15,Rank 1,32,yes
29,f,51690,33598.5,Rank 2,9,yes
38,f,61409,57724.46,Rank 1,18,no
30,m,56243,46681.69,Rank 2,10,yes
52,f,74832,37416,Rank 3,32,no
57,f,122189,96529.31,Rank 2,37,no
56,f,78480,75340.8,Rank 3,36,no
50,m,134961,117416.07,Rank 3,30,no
45,m,140002,89601.28,Rank 3,25,yes
21,m,21992,19572.88,Rank 2,1,no
27,m,59659,57272.64,Rank 1,7,no
21,m,34961,33562.56,Rank 2,1,no
43,m,94982,93082.36,Rank 2,23,no
51,f,83498,64293.46,Rank 3,31,no
48,m,129996,72797.76,Rank 2,28,no
56,f,40904,23724.32,Rank 2,36,no
62,f,82463,48653.17,Rank 3,42,no
23,f,46854,32797.8,Rank 3,3,no
46,m,118323,113590.08,Rank 3,26,no
36,m,54243,50988.42,Rank 1,16,no
46,f,133805,100353.75,Rank 2,26,no
42,f,82823,66258.4,Rank 3,22,yes
63,m,110070,70444.8,Rank 3,43,no
59,m,111241,83430.75,Rank 3,39,no
39,m,36856,32433.28,Rank 3,19,no
32,m,85891,54970.24,Rank 2,12,yes
54,f,47530,42301.7,Rank 3,34,no
31,f,83794,74576.66,Rank 2,11,yes
53,m,35168,26376,Rank 2,33,no
50,f,56897,38689.96,Rank 2,30,no
24,m,15131,11953.49,Rank 1,4,no
41,f,36827,29093.33,Rank 2,21,yes
49,m,47822,31084.3,Rank 1,29,yes
44,m,43877,32907.75,Rank 2,24,yes
25,f,54486,51216.84,Rank 1,5,no
26,m,53314,39985.5,Rank 3,6,yes
44,m,47482,29913.66,Rank 2,24,yes
56,m,116692,116692,Rank 2,36,no
50,m,37273,33918.43,Rank 3,30,no
65,f,114358,62896.9,Rank 2,45,no
30,m,94199,85721.09,Rank 3,10,yes
20,m,25680,14124,Rank 1,0,no
62,f,144704,95504.64,Rank 3,42,no
22,m,19232,11539.2,Rank 2,2,no
45,f,104138,93724.2,Rank 1,25,yes
65,m,68614,63124.88,Rank 3,45,no
62,m,135982,96547.22,Rank 3,42,no
27,f,77411,43350.16,Rank 3,7,yes
35,f,34736,29872.96,Rank 2,15,no
21,m,25380,16243.2,Rank 2,1,no
42,m,58954,52469.06,Rank 3,22,yes
33,m,56539,30531.06,Rank 3,13,yes
30,f,57056,33092.48,Rank 3,10,yes
28,f,91149,81122.61,Rank 3,8,yes
25,m,94337,83959.93,Rank 1,5,yes
30,m,26734,16307.74,Rank 3,10,yes
64,f,93274,80215.64,Rank 3,44,no
40,f,86575,53676.5,Rank 3,20,yes
43,m,75102,57077.52,Rank 3,23,yes
38,m,37448,26213.6,Rank 2,18,yes
59,m,106891,63065.69,Rank 3,39,no
34,m,89046,81922.32,Rank 2,14,yes
51,f,60819,40140.54,Rank 2,31,no
63,m,99657,72749.61,Rank 3,43,no
28,m,64676,34925.04,Rank 2,8,yes
43,m,79608,77219.76,Rank 3,23,no
44,f,50883,45794.7,Rank 3,24,yes
57,f,139461,101806.53,Rank 2,37,no
65,f,57875,47457.5,Rank 2,45,no
26,m,50230,28128.8,Rank 1,6,yes
53,f,133621,77500.18,Rank 2,33,no
22,f,19522,17960.24,Rank 2,2,no
27,m,40288,26590.08,Rank 3,7,yes
44,m,54318,49972.56,Rank 2,24,no
37,f,48601,29646.61,Rank 2,17,yes
41,f,89771,73612.22,Rank 3,21,yes
57,m,95572,65944.68,Rank 3,37,no
56,m,90313,53284.67,Rank 1,36,yes
63,f,92293,69219.75,Rank 2,43,no
42,f,33294,17645.82,Rank 1,22,yes
23,f,34533,25554.42,Rank 2,3,no
57,m,105116,99860.2,Rank 3,37,no
63,f,38429,19983.08,Rank 2,43,no
56,f,101763,60040.17,Rank 1,36,yes
45,f,141469,135810.24,Rank 1,25,yes
44,f,50323,45290.7,Rank 1,24,yes
26,m,72391,72391,Rank 3,6,no
64,m,78215,45364.7,Rank 2,44,no
22,f,19065,11057.7,Rank 1,2,no
42,m,74081,64450.47,Rank 3,22,yes
44,m,29488,17103.04,Rank 1,24,yes
21,m,35910,34473.6,Rank 2,1,no
30,f,74145,48935.7,Rank 3,10,yes
54,m,117767,73015.54,Rank 2,34,no
25,m,77542,72889.48,Rank 1,5,no
33,m,45638,25557.28,Rank 2,13,yes
23,m,38841,19808.91,Rank 2,3,no
54,f,139470,94839.6,Rank 1,34,yes
41,f,28099,18826.33,Rank 3,21,yes
50,f,38834,36503.96,Rank 3,30,no
27,m,76695,56754.3,Rank 3,7,yes
47,f,127042,82577.3,Rank 2,27,no
38,m,74380,61735.4,Rank 2,18,yes
39,f,37265,33911.15,Rank 3,19,no
20,f,39528,29250.72,Rank 1,0,no
46,m,68493,36986.22,Rank 3,26,no
65,f,114743,96384.12,Rank 1,45,yes
47,f,36685,22011,Rank 3,27,no
26,m,97840,97840,Rank 3,6,no
64,f,104100,98895,Rank 3,44,no
39,f,57242,41786.66,Rank 2,19,yes
51,f,66160,64836.8,Rank 3,31,no
50,m,36238,25728.98,Rank 3,30,no
62,m,108923,67532.26,Rank 2,42,no
33,f,33345,17672.85,Rank 1,13,yes
23,f,43851,34642.29,Rank 2,3,no
54,m,132379,83398.77,Rank 2,34,no
49,m,147531,76716.12,Rank 1,29,yes
43,f,74403,38689.56,Rank 3,23,yes
26,f,36019,27734.63,Rank 1,6,yes
64,f,64182,50061.96,Rank 1,44,yes
28,f,44879,35005.62,Rank 2,8,yes
29,f,75124,67611.6,Rank 3,9,yes
31,f,87607,75342.02,Rank 2,11,yes
52,f,74253,60144.93,Rank 3,32,no
47,f,103884,95573.28,Rank 1,27,yes
47,m,87331,78597.9,Rank 3,27,no
61,f,113975,59267,Rank 2,41,no
37,m,35089,34036.33,Rank 3,17,no
23,m,26422,13475.22,Rank 2,3,no
49,m,36797,27597.75,Rank 2,29,no
48,f,45223,28490.49,Rank 3,28,no
36,m,63268,52512.44,Rank 2,16,yes
65,m,84689,63516.75,Rank 1,45,yes
38,f,48984,25961.52,Rank 2,18,yes
28,m,77923,74026.85,Rank 2,8,no
56,m,135109,116193.74,Rank 3,36,no
23,f,34338,19572.66,Rank 3,3,no
63,f,136021,110177.01,Rank 2,43,no
43,f,63990,46712.7,Rank 2,23,yes
53,m,79207,64949.74,Rank 2,33,no
22,m,46080,41011.2,Rank 2,2,no
48,f,75161,42090.16,Rank 2,28,no
50,f,98065,94142.4,Rank 3,30,no
65,m,131937,67287.87,Rank 2,45,no
39,m,77169,74853.93,Rank 3,19,no
41,f,93389,56033.4,Rank 3,21,yes
58,f,54919,46131.96,Rank 1,38,yes
25,f,54564,43105.56,Rank 3,5,no
36,f,86066,70574.12,Rank 3,16,yes
